Name,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A1910,587730774963716279,00:11:33.83,+15:25:23.7,55,0.23600000000000002,0.0,0.036000000000000004,0.618,0.055,0.055,0.655,0.037000000000000005,0.83,1,0,0,587730774962602523,0.1922682,15.42117752,2566,40,5,310,GALAXY,22.48353,23.104692,22.105854,0.05,0.19253199999999998,-0.789189,-0.768096,-0.49800500000000003,-9999.0,-9999.0,-103.02516899999999,2.068064,0.021102000000000003
A1911,587727221414756531,00:11:34.05,+14:32:54.3,67,0.478,0.015,0.075,0.358,0.075,0.0,0.44799999999999995,0.084,0.794,1,0,0,587730773888860374,0.19108512,14.55112119,2566,40,3,310,GALAXY,19.105383,18.094795,17.71954,0.5655100000000001,0.600792,-94.1931,-9.705484,-1148.4860800000001,3.3290370000000005,1.333009,7.908256,2.376141,0.165667
A1912,587727225154502798,00:11:34.23,-10:58:49.6,55,0.5820000000000001,0.018000000000000002,0.055,0.218,0.109,0.018000000000000002,0.29100000000000004,0.535,0.336,0,0,1,587727225153323669,0.19217682,-10.9865891,1740,40,1,23,GALAXY,22.890947,21.627423999999998,21.316467000000003,0.05,0.075338,-0.285379,-0.285494,-0.157086,0.274457,0.206375,1.7393610000000002,2.131539,0.006078455
A1915,587727180061343870,00:11:35.08,-09:23:53.9,32,0.812,0.0,0.031,0.031,0.125,0.0,0.062,0.812,0.062,0,0,1,587727180060164929,0.19590671,-9.39744769,1729,40,5,84,GALAXY,23.419113,23.037508,21.426001,0.05,0.05,-0.050907,-0.041625,-0.036429,1.000653,0.704969,8.362663000000001,2.101146,0.012819
A1916,587727177913860248,00:11:36.10,-11:07:44.1,33,0.667,0.091,0.0,0.242,0.0,0.0,0.33299999999999996,0.293,0.7070000000000001,0,0,1,587727177912681079,0.19647531,-11.1305037,1729,40,1,84,GALAXY,23.968166,21.407038,21.319414000000002,0.05,0.05,-0.023418,-0.026108,-0.024723,0.742112,0.545543,7.038077,1.8853540000000002,-0.046668
A1917,587730772816232679,00:11:36.15,+13:48:18.2,26,0.231,0.038,0.077,0.385,0.0,0.26899999999999996,0.5,0.231,0.5,0,0,1,587730772815118978,0.19643323,13.80421169,2566,40,1,310,GALAXY,24.008841,22.458033,21.612993,0.05,0.05,-5.821867,-5.997878,-6.914264999999999,1.3893149999999999,0.650284,6.2295620000000005,1.955673,-0.110383
A1918,587730773889974380,00:11:37.25,+14:42:01.4,31,0.71,0.065,0.065,0.09699999999999999,0.065,0.0,0.226,0.71,0.226,0,0,1,587730773888861190,0.19450243,14.69915431,2566,40,3,310,GALAXY,25.494532,23.016517999999998,21.521544,0.349573,0.201275,-0.47596400000000005,-0.415188,-0.390244,1.728675,0.782571,3.644506,2.27562,0.009558148
A1919,587727227301986467,00:11:37.47,-09:10:57.4,62,0.40299999999999997,0.0,0.0,0.032,0.145,0.419,0.032,0.36700000000000005,0.046,0,0,1,587727227300807319,0.19113903,-9.18207808,1740,40,5,23,GALAXY,22.581984,21.626514,21.198227,0.149955,0.106058,-0.029960000000000004,-0.032494999999999996,-0.11303900000000001,3.449492,1.726207,12.593017,1.985366,-0.039581
A1920,587731185668325528,00:11:37.69,-00:29:31.7,56,0.446,0.036000000000000004,0.161,0.196,0.161,0.0,0.39299999999999996,0.214,0.584,0,0,1,587731185667146035,0.19561211,-0.49318329,2662,40,2,284,GALAXY,21.98522,21.111017,21.054043,0.21592399999999998,0.566155,-0.7032649999999999,-0.673404,-0.5965560000000001,-9999.0,-9999.0,4.285483,1.8927610000000001,0.014911
A1921,587727221414756540,00:11:37.89,+14:24:25.8,25,0.44,0.36,0.04,0.16,0.0,0.0,0.56,0.2,0.8,1,0,0,587727221413642391,0.19778524,14.40764539,1739,40,2,304,GALAXY,19.827192,18.477476,17.956501,0.601522,0.6597890000000001,-114.72506000000001,-1.998709,-877.041565,3.017693,1.034619,3.876558,2.321254,0.215833
A1922,587730773353103951,00:11:37.91,+14:14:24.3,60,0.433,0.16699999999999998,0.017,0.36700000000000005,0.017,0.0,0.55,0.10099999999999999,0.875,0,0,1,587730773351989711,0.19477343,14.23707969,2566,40,2,310,GALAXY,20.56362,19.624828,19.098173000000003,0.22010700000000002,0.27602600000000005,-3.097483,-8.949545,-158.966965,3.273634,1.434733,18.428135,2.24979,0.055209
A1923,587727180061343844,00:11:38.53,-09:33:25.5,26,0.8079999999999999,0.038,0.0,0.115,0.038,0.0,0.154,0.741,0.21899999999999997,0,0,1,587727226763935816,0.19325458,-9.55754603,1740,40,4,23,GALAXY,22.695646,23.287247,20.472545999999998,0.518858,0.33671999999999996,-0.480312,-0.190796,-0.41687299999999994,4.353102,2.7280729999999997,3.5823339999999995,1.7309849999999998,-0.029151
A1925,587727225691373712,00:11:38.91,-10:35:29.9,57,0.912,0.018000000000000002,0.0,0.018000000000000002,0.053,0.0,0.035,0.897,0.05,0,1,0,587727225690194500,0.19333718,-10.59380332,1740,40,2,23,GALAXY,22.174082000000002,21.193169,20.886167999999998,0.324071,0.259042,-0.325865,-0.172471,-3.4699160000000004,4.110362,1.967124,15.951901999999999,2.092978,-0.011289
A1927,588015508733755577,00:11:40.70,-00:23:46.2,54,0.685,0.0,0.019,0.07400000000000001,0.055999999999999994,0.16699999999999998,0.09300000000000001,0.45899999999999996,0.21899999999999997,0,0,1,588015508732576385,0.19453465,-0.39376485,3325,41,3,109,GALAXY,24.210403,23.524734,21.695906,0.38995100000000005,0.142848,-0.049489,-0.0594,-0.037836,1.102166,0.631162,3.2139159999999998,2.0702599999999998,0.010906
A1928,587731185131454681,00:11:41.02,-00:57:37.3,31,0.129,0.032,0.0,0.8059999999999999,0.0,0.032,0.8390000000000001,0.019,0.945,1,0,0,587731185130275128,0.19313591,-0.96293889,2662,40,1,284,GALAXY,20.978776999999997,19.788683,19.365404,0.56676,0.743937,-12.832175999999999,-4.40405,-45.461121,3.769614,1.514047,6.622989,2.304848,-0.06795
A1929,587727226765115525,00:11:41.18,-09:40:16.6,31,0.8059999999999999,0.0,0.0,0.09699999999999999,0.09699999999999999,0.0,0.09699999999999999,0.8059999999999999,0.09699999999999999,0,1,0,587727226763936759,0.19890837,-9.67052781,1740,40,4,23,GALAXY,24.109903,22.80999,21.220879,0.150017,0.249971,-0.04877,-0.099737,-0.34469299999999997,1.886263,0.783838,6.000967,1.8085849999999999,-0.04199
A1930,588015509807497362,00:11:41.38,+00:25:14.1,28,0.857,0.0,0.0,0.071,0.071,0.0,0.071,0.7140000000000001,0.19399999999999998,0,0,1,587731186740888440,0.19688041,0.41760517,2662,40,4,284,GALAXY,23.451841,22.469622,21.610052,0.05,0.05,-0.082044,-0.087166,-0.14468699999999998,3.2960559999999997,1.313807,4.037443,1.867922,-0.05395
A1931,588015507660013716,00:11:41.47,-01:09:37.6,32,0.156,0.125,0.062,0.6559999999999999,0.0,0.0,0.8440000000000001,0.047,0.953,1,0,0,588015507658834561,0.19007626,-1.16433682,3325,41,1,109,GALAXY,22.473181,21.329113,20.636572,0.420177,0.05,-0.011933,-0.01195,-0.003969790999999999,2.09843,0.708001,2.4474110000000002,2.241048,0.01073
A1932,587727178987602015,00:11:41.52,-10:19:12.4,42,0.929,0.071,0.0,0.0,0.0,0.0,0.071,0.929,0.071,0,1,0,587727178986423071,0.19559076,-10.3195963,1729,40,3,84,GALAXY,22.62557,22.550701,23.4415,0.05,0.11523800000000001,-1.365424,-0.847318,-1.016661,0.6355810000000001,0.541533,-9.370294,0.0,-0.00850962
A1934,587727221414756439,00:11:43.19,+14:28:01.2,29,0.759,0.034,0.0,0.10300000000000001,0.10300000000000001,0.0,0.138,0.759,0.138,0,0,1,587727221413642667,0.19117905,14.466736,1739,40,2,304,GALAXY,21.38336,20.725018,20.679667000000002,0.25248200000000004,0.45009799999999994,-0.06694,-0.07435,-1.099836,2.1637020000000002,1.216229,15.084717999999999,1.978215,0.05828099999999999
A1935,587730774426845448,00:11:43.50,+15:11:48.9,36,0.111,0.027999999999999997,0.8059999999999999,0.027999999999999997,0.027999999999999997,0.0,0.861,0.026000000000000002,0.9440000000000001,1,0,0,587727222487384978,0.19467563,15.19555201,1739,40,4,304,GALAXY,22.491041,21.692593,21.912474,0.102404,0.05,-1.245603,-1.3667049999999998,-1.433218,0.371722,0.275279,23.610477,1.199551,-0.0003037135
A1940,587727179524472926,00:11:46.45,-09:59:01.4,55,0.0,0.0,0.982,0.018000000000000002,0.0,0.0,1.0,0.0,1.0,1,0,0,587727226227065588,0.19729298,-9.98156716,1740,40,3,23,GALAXY,22.614279,22.228416,21.303556,0.05,0.05,-0.519798,-0.410232,-0.360266,2.4481330000000003,1.170037,1.625056,1.7749540000000001,0.016182
A1944,587727221951627520,00:11:47.93,+14:47:59.3,28,0.46399999999999997,0.071,0.0,0.39299999999999996,0.071,0.0,0.46399999999999997,0.20199999999999999,0.706,1,0,0,587727221950513918,0.19904188,14.79902352,1739,40,3,304,GALAXY,23.584343,22.15535,21.139467,0.05,0.05,-0.124902,-0.10680999999999999,-1.2231610000000002,2.433862,1.022846,5.678889,2.200891,-0.055048
A1946,587727177913860279,00:11:49.19,-11:09:13.1,27,0.778,0.07400000000000001,0.0,0.111,0.0,0.037000000000000005,0.185,0.433,0.502,0,0,1,587727177912681206,0.19771773,-11.15734448,1729,40,1,84,GALAXY,25.121531,23.130489,21.341831,0.05,0.054285,-0.298124,-0.252975,-0.178567,1.006314,0.500975,5.133668,2.339165,0.00456206
A1948,587727178450731167,00:11:49.35,-10:48:34.7,26,0.6920000000000001,0.038,0.0,0.154,0.115,0.0,0.192,0.355,0.45299999999999996,0,0,1,587727225153323668,0.19308572,-10.81144489,1740,40,1,23,GALAXY,23.03335,21.783848000000003,21.824728,0.05,0.05,-1.348695,-1.279439,-1.50817,2.2671229999999998,1.2937459999999998,12.726636,0.43964899999999996,-0.081461
A1949,587731186205196479,00:11:49.45,-00:01:54.4,25,0.32,0.0,0.68,0.0,0.0,0.0,0.68,0.147,0.853,1,0,0,587731186204016986,0.1943024,-0.03164941,2662,40,3,284,GALAXY,22.623304,22.866295,22.190901,0.05,0.05,-0.145136,-0.180854,-0.341638,2.740303,2.082805,10.066609,1.952768,-0.049789
A1950,587731186205196482,00:11:49.61,-00:07:56.4,58,0.7240000000000001,0.052000000000000005,0.017,0.121,0.086,0.0,0.19,0.441,0.43,0,0,1,587731186204016738,0.19842961,-0.13338482,2662,40,3,284,GALAXY,22.450739000000002,21.667870999999998,21.775307,0.05,0.05,-0.077718,-0.07138,-0.067486,1.733744,1.107437,3.1054459999999997,2.5205990000000003,0.006952221999999999
A1951,588015508196950072,00:11:51.58,-00:49:12.6,59,0.271,0.0,0.017,0.695,0.017,0.0,0.7120000000000001,0.057999999999999996,0.9209999999999999,1,0,0,588015508195705179,0.20033389,-0.81808263,3325,41,2,109,GALAXY,22.499071,21.023712,20.405666,0.303757,0.550259,-1.13215,-0.8476739999999999,-3.599281,1.329956,0.741054,4.934012999999999,2.106866,-0.069273
A1952,587727177913860168,00:11:51.67,-11:12:50.7,31,0.71,0.09699999999999999,0.0,0.065,0.129,0.0,0.161,0.308,0.43799999999999994,0,0,1,587727177912680838,0.19651976,-11.20961079,1729,40,1,84,GALAXY,19.457489000000002,18.466568,18.03801,0.601362,0.5638,-20.726776,-5.89158,-259.21936,5.345149,2.208898,16.861760999999998,2.334621,-0.056928999999999993
A1953,588015508733821063,00:11:51.90,-00:19:35.4,34,0.41200000000000003,0.028999999999999998,0.028999999999999998,0.5,0.028999999999999998,0.0,0.5589999999999999,0.289,0.68,1,0,0,588015508732576384,0.19424823,-0.32529098,3325,41,3,109,GALAXY,25.411547,22.773918,21.306528,0.05,0.05,-1.876168,-1.72137,-1.8682849999999998,2.313319,0.796441,6.784207,2.2176419999999997,-0.068587
A1954,587727178450731173,00:11:51.94,-10:48:09.9,23,0.87,0.043,0.0,0.0,0.087,0.0,0.043,0.7490000000000001,0.138,0,0,1,587727178449551464,0.19633891,-10.80249034,1729,40,2,84,GALAXY,16.895794,16.619078,16.39049,0.833774,0.832959,-138.955399,-758.706848,-9035.5957,6.77446,2.965374,53.943160999999996,2.293798,5.751066000000001
A1957,587731187278938355,00:11:53.35,+00:45:22.3,32,0.75,0.0,0.062,0.188,0.0,0.0,0.25,0.5589999999999999,0.441,1,0,0,587731187277758967,0.19719565,0.75936982,2662,40,5,284,GALAXY,22.271456,21.269478,20.781813,0.05,0.05,-0.003930093,-0.015441,-1.229054,1.466601,0.8896290000000001,9.277284,2.289332,-0.030456999999999998
A1958,588290880833192038,00:11:53.36,+14:52:42.4,27,0.444,0.037000000000000005,0.185,0.14800000000000002,0.185,0.0,0.37,0.22,0.5489999999999999,0,0,1,587727221950513917,0.19526685,14.87697577,1739,40,3,304,GALAXY,23.472464000000002,22.098426999999997,21.876137,0.297693,0.412987,-0.014458000000000002,-0.0258,-0.053364999999999996,0.918904,0.612449,4.117821,2.052685,-0.039376999999999995
A1959,588290880833192040,00:11:53.88,+14:55:24.0,32,0.8440000000000001,0.031,0.0,0.094,0.031,0.0,0.125,0.593,0.359,0,0,1,587727221950513395,0.20331352,14.92760372,1739,40,3,304,GALAXY,20.422201,19.659731,19.309216,0.69472,0.70172,-0.113578,-0.678883,-72.163979,1.9430450000000001,0.771781,4.027232,2.132675,0.02125
A1961,587727225154568272,00:11:54.44,-10:54:08.3,69,0.841,0.0,0.013999999999999999,0.057999999999999996,0.087,0.0,0.07200000000000001,0.841,0.07200000000000001,0,1,0,587727225153323840,0.19992417,-10.89929552,1740,40,1,23,GALAXY,23.627947,24.373989,23.306953,0.999775,0.99977,-4.662172,-4.61935,-3.849943,0.17239100000000002,0.08813700000000001,1.0291190000000001,0.374904,0.17686500000000002
A1963,588015509270691959,00:11:54.78,+00:12:22.2,71,0.62,0.127,0.013999999999999999,0.127,0.099,0.013999999999999999,0.268,0.531,0.35100000000000003,0,0,1,588015509269447560,0.20261425,0.20414446,3325,41,4,109,GALAXY,26.055635000000002,25.388422,25.376654000000002,0.9815940000000001,0.05,-0.015753,-0.019029,-0.006103691,4.565414,4.460541,-9999.0,-9999.0,0.011062
A1964,587731187815809212,00:11:55.44,+01:14:27.9,60,0.9,0.0,0.0,0.067,0.033,0.0,0.067,0.853,0.113,0,0,1,587731187814630088,0.20040096,1.24186835,2662,40,6,284,GALAXY,23.417437,21.91316,21.071607999999998,0.549991,0.838889,-0.738775,-0.472351,-0.649786,2.613206,1.052351,5.451718,2.07136,-0.056122000000000005
A1969,587727227838922882,00:11:58.81,-08:55:08.9,61,0.557,0.033,0.066,0.213,0.131,0.0,0.311,0.11800000000000001,0.6409999999999999,0,0,1,587727227837678379,0.20274874,-8.91568099,1740,40,6,23,GALAXY,22.948902,22.577866,21.194933,0.099971,0.273866,-0.140605,-0.176453,-0.369189,1.604955,1.139186,14.622413,-0.14388199999999998,0.010642
A1970,587730773890039929,00:11:59.00,+14:45:08.1,55,0.491,0.036000000000000004,0.036000000000000004,0.309,0.127,0.0,0.382,0.095,0.6940000000000001,0,0,1,587727221950513562,0.19956937,14.75501138,1739,40,3,304,GALAXY,20.799324,20.571995,20.306057,0.330047,0.36526,-0.142964,-0.540899,-13.133429999999999,4.539171,1.699195,21.09437,1.938249,-0.025263999999999998
A1971,587731186742067446,00:11:59.38,+00:22:15.3,58,0.828,0.017,0.0,0.121,0.034,0.0,0.138,0.828,0.138,0,1,0,587731186740887904,0.19562520000000003,0.36952719,2662,40,4,284,GALAXY,22.335307999999998,21.439589,21.549738,0.055166,0.093684,-0.009035678,-0.012445,-0.030519,0.613067,0.421484,6.803935000000001,1.944349,-0.032393
A1973,587731186742132892,00:12:02.69,+00:20:00.9,33,0.879,0.0,0.0,0.0,0.121,0.0,0.0,0.879,0.0,0,1,0,587731186740887920,0.20259658,0.33549523,2662,40,4,284,GALAXY,22.293715,21.442999,21.033998,0.29245,0.40401,-0.218704,-0.22744,-0.8022279999999999,2.211185,0.8603780000000001,5.8776980000000005,2.187368,-0.034151
A1974,588015509807562936,00:12:02.89,+00:37:11.4,49,0.531,0.02,0.0,0.08199999999999999,0.327,0.040999999999999995,0.102,0.452,0.153,0,0,1,588015509806318411,0.19802693,0.61899185,3325,41,5,109,GALAXY,24.889008,21.951681,22.033781,0.05,0.05,-0.006721546,-0.007643530999999999,-0.002743683,0.9927819999999999,0.632633,-11.487404,1.160726,0.057886
A1975,587731185131520091,00:12:03.00,-01:00:26.0,28,0.036000000000000004,0.0,0.0,0.929,0.036000000000000004,0.0,0.929,0.007,0.956,1,0,0,587731185130274965,0.20108259,-1.00722478,2662,40,1,284,GALAXY,22.043577,21.708893,21.357388,0.055462,0.05,-4.0627340000000006e-05,-1.501443e-05,-0.001468858,2.098047,1.015203,5.655124,2.1797169999999997,-0.021713999999999997
A1981,587731186742132903,00:12:05.74,+00:18:52.5,25,0.8,0.0,0.04,0.08,0.08,0.0,0.12,0.691,0.22,0,0,1,587731186740887923,0.20389554,0.31204415,2662,40,4,284,GALAXY,22.438032,21.973431,21.453825,0.35767,0.43125399999999997,-0.372471,-0.47319300000000003,-0.877287,1.212321,0.723741,10.706517,1.8561919999999998,-0.06264299999999999
A1983,587727227838922780,00:12:06.13,-08:55:05.1,28,0.036000000000000004,0.5710000000000001,0.036000000000000004,0.071,0.071,0.214,0.679,0.034,0.68,0,0,1,587727227837678379,0.20274874,-8.91568099,1740,40,6,23,GALAXY,22.948902,22.577866,21.194933,0.099971,0.273866,-0.140605,-0.176453,-0.369189,1.604955,1.139186,14.622413,-0.14388199999999998,0.010642
A1984,587730775500652701,00:12:06.27,+16:01:36.9,61,0.836,0.0,0.016,0.08199999999999999,0.049,0.016,0.098,0.7959999999999999,0.13699999999999998,0,0,1,587727223561126717,0.20177836,16.02977688,1739,40,6,304,GALAXY,22.788248,21.735594,21.83275,0.5351640000000001,0.61447,-0.255469,-0.28126999999999996,-0.251983,1.8797270000000001,0.8335319999999999,5.75459,1.934616,0.020702
A1987,588015510344433762,00:12:07.12,+00:59:18.7,43,0.37200000000000005,0.0,0.023,0.512,0.09300000000000001,0.0,0.535,0.275,0.628,1,0,0,588015510343188847,0.20066497,0.98615487,3325,41,6,109,GALAXY,22.411621,22.21376,20.835623000000002,0.237562,0.15008,-0.042918,-0.018546,-0.065317,2.102256,1.041725,6.1817150000000005,2.4645669999999997,-0.031754000000000004
A1988,587727177913925789,00:12:07.37,-11:12:04.9,27,0.0,0.0,0.037000000000000005,0.963,0.0,0.0,1.0,0.0,1.0,1,0,0,587727177912680550,0.20007636,-11.20075245,1729,40,1,84,GALAXY,18.42911,18.194042,17.853775,0.9607620000000001,0.948498,-5.486194,-108.94419099999999,-1230.63928,3.456663,1.663887,21.793985,2.121982,0.21314
A1989,587727177913925741,00:12:08.04,-11:10:48.3,41,0.488,0.0,0.073,0.098,0.268,0.073,0.171,0.433,0.21600000000000003,0,0,1,587727177912680851,0.20549986,-11.17801462,1729,40,1,84,GALAXY,21.177114000000003,19.895107,19.517485,0.409938,0.44672799999999996,-0.277829,-0.77594,-37.620036999999996,4.1289739999999995,1.605782,22.211054,2.092356,-0.029602999999999997
A1990,587727178450796621,00:12:08.19,-10:48:04.2,59,0.6779999999999999,0.017,0.034,0.085,0.153,0.034,0.136,0.47100000000000003,0.282,0,0,1,587727178449551751,0.20603432,-10.80452158,1729,40,2,84,GALAXY,21.240828,20.516239000000002,20.370237,0.05,0.157272,-0.066442,-0.058016,-0.169829,1.629836,0.919773,7.425178,1.995526,-0.045631
A1992,587730772816298142,00:12:08.73,+13:46:46.7,44,0.932,0.0,0.0,0.0,0.068,0.0,0.0,0.932,0.0,0,1,0,587730772815118977,0.1962175,13.78068532,2566,40,1,310,GALAXY,22.417599,21.616991,20.800877,0.599908,0.65763,-0.158353,-0.199265,-0.9771290000000001,1.4068129999999999,0.8417120000000001,6.662892,2.135516,-0.052197
A1993,587727227302051948,00:12:09.41,-09:18:08.7,29,0.517,0.0,0.172,0.276,0.034,0.0,0.44799999999999995,0.424,0.54,0,0,1,587727227300806892,0.20687639,-9.30293071,1740,40,5,23,GALAXY,20.758694000000002,20.34552,20.242855,0.38513800000000004,0.43794399999999994,-0.255229,-0.280648,-3.275574,2.175912,0.972842,6.995108999999999,2.344761,-0.036702
A1994,588015508196950155,00:12:10.45,-00:39:44.0,51,0.6859999999999999,0.0,0.059000000000000004,0.157,0.059000000000000004,0.039,0.21600000000000003,0.66,0.24100000000000002,0,0,1,588015508195705419,0.20229595,-0.66224095,3325,41,2,109,GALAXY,23.220066,21.886124,20.893976000000002,0.696288,0.781435,-0.613459,-0.586338,-0.538836,2.6127740000000004,0.969118,4.218344999999999,2.064483,0.014447999999999999
A1995,588015510344433778,00:12:10.67,+00:55:56.8,60,0.733,0.067,0.0,0.2,0.0,0.0,0.267,0.483,0.517,1,0,0,588015510343189123,0.20417229,0.92913988,3325,41,6,109,GALAXY,22.669173999999998,21.607553,21.478312,0.05,0.05,-0.05215499999999999,-0.08029800000000001,-0.139877,1.34426,0.8715360000000001,8.00147,1.734721,-0.048261
A1998,587731186742132913,00:12:11.85,+00:18:11.5,36,0.41700000000000004,0.0,0.055999999999999994,0.5,0.027999999999999997,0.0,0.556,0.41700000000000004,0.556,0,0,1,587731186740887924,0.20394507,0.30354295,2662,40,4,284,GALAXY,22.772223,22.698221,21.99719,0.06556100000000001,0.249752,-0.030909,-0.032532,-0.056923,0.958586,0.662778,-15.636206,-0.12906900000000002,-0.026012
A1999,588015510344433783,00:12:12.39,+01:02:12.4,39,0.33299999999999996,0.026000000000000002,0.077,0.513,0.051,0.0,0.615,0.085,0.8490000000000001,1,0,0,588015510343188855,0.20405396,1.03782217,3325,41,6,109,GALAXY,21.866945,21.377747,21.351592999999998,0.05,0.078753,-0.072733,-0.084614,-0.106342,2.63635,1.390978,18.460217,1.725756,-0.042361
A2000,587727225154568304,00:12:12.41,-11:00:10.5,53,0.5660000000000001,0.019,0.019,0.264,0.113,0.019,0.302,0.498,0.366,0,0,1,587727225153323431,0.20278922,-11.0077645,1740,40,1,23,GALAXY,21.337229,20.073173999999998,19.563709,0.146,0.283337,-0.09159400000000001,-0.057276,-13.953614000000002,1.759091,0.7609560000000001,4.35944,2.1339040000000002,-0.002517135
A2002,588015509807563097,00:12:12.81,+00:29:34.2,48,0.125,0.125,0.042,0.312,0.125,0.271,0.479,0.057999999999999996,0.526,0,0,1,588015509806317986,0.20550461,0.49390941,3325,41,5,109,GALAXY,22.021912,21.234629,20.996895000000002,0.300003,0.552122,-0.315759,-0.345758,-0.8774209999999999,1.944323,0.820343,5.635279,1.770066,-0.04847
A2004,588015508196950068,00:12:14.43,-00:42:35.6,31,0.355,0.0,0.065,0.19399999999999998,0.19399999999999998,0.19399999999999998,0.258,0.166,0.363,0,0,1,588015508195705640,0.20450116,-0.71122044,3325,41,2,109,GALAXY,25.016893,23.041857,21.708845,0.05,0.758246,-0.170926,-0.174316,-0.33770500000000003,1.082649,0.841368,6.895797,1.4060110000000001,-0.012825
A2005,587731186742132919,00:12:14.82,+00:22:34.7,35,0.943,0.0,0.0,0.028999999999999998,0.028999999999999998,0.0,0.028999999999999998,0.929,0.042,0,1,0,587731186740888445,0.20481217,0.38049279999999996,2662,40,4,284,GALAXY,23.521481,22.269367000000003,21.588184,0.05,0.05,-0.14668,-0.152194,-0.257677,1.276504,0.6432329999999999,3.67363,1.8546,-0.049439
